item_code,design_code,design_name,category,karat,gold_color,ring_size,diamond_grade,actual_net_weight,actual_diamond_weight,cert_lab,cert_number,hallmark_number,price,status
YRA-0162-18W-20,CS-012,Diya Color Stone Ring,Color Stone Jewellery,18Kt,White,20,IJ/SI,7.776,0.58,IGI,680244196,,108200.0,in_stock
YRA-0162-18W-14,CS-012,Diya Color Stone Ring,Color Stone Jewellery,18Kt,White,14,HI/SI,7.116,0.62,GIA,396565228,,114800.0,sold
YRA-0162-18W-6,CS-012,Diya Color Stone Ring,Color Stone Jewellery,18Kt,White,6,JK/SI,6.322,0.61,IGI,173907030,,86000.0,in_stock
YRA-0162-18R-6,CS-012,Diya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,6,IJ/SI,6.322,0.62,GIA,665762455,,95900.0,sold
YRA-0162-18R-14,CS-012,Diya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,JK/SI,7.116,0.59,GIA,326933386,,93100.0,in_stock
YRA-0162-18R-20,CS-012,Diya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,20,JK/SI,7.776,0.61,IGI,628482994,,100400.0,in_stock
YRA-0163-14R-18,CS-013,Aria Color Stone Ring,Color Stone Jewellery,14Kt,Rose,18,HI/SI,6.604,0.82,GIA,616881808,,113000.0,sold
YRA-0163-14R-20,CS-013,Aria Color Stone Ring,Color Stone Jewellery,14Kt,Rose,20,IJ/SI,6.803,0.82,GIA,677932758,,100100.0,in_stock
YRA-0163-14R-10,CS-013,Aria Color Stone Ring,Color Stone Jewellery,14Kt,Rose,10,IJ/SI,5.868,0.79,IGI,721129618,,90700.0,sold
YRA-0163-14Y-20,CS-013,Aria Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,20,JK/SI,6.803,0.82,IGI,776952341,,87400.0,sold
YRA-0163-14Y-8,CS-013,Aria Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,8,JK/SI,5.697,0.81,GIA,802075524,,77900.0,in_stock
YRA-0163-14Y-18,CS-013,Aria Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,18,HI/SI,6.604,0.81,IGI,257098683,,112300.0,in_stock
YRA-0163-18Y-18,CS-013,Aria Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,18,HI/SI,7.925,0.81,IGI,797602453,,136400.0,in_stock
YRA-0163-18Y-10,CS-013,Aria Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,10,JK/SI,7.042,0.82,GIA,216544773,,101100.0,sold
YRA-0163-18Y-20,CS-013,Aria Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,20,IJ/SI,8.164,0.81,GIA,532047831,,124400.0,sold
YRA-0163-18R-20,CS-013,Aria Color Stone Ring,Color Stone Jewellery,18Kt,Rose,20,JK/SI,8.164,0.82,GIA,307623940,,112300.0,in_stock
YRA-0163-18R-10,CS-013,Aria Color Stone Ring,Color Stone Jewellery,18Kt,Rose,10,JK/SI,7.042,0.79,GIA,294864687,,100000.0,sold
YRA-0163-18R-18,CS-013,Aria Color Stone Ring,Color Stone Jewellery,18Kt,Rose,18,IJ/SI,7.925,0.8,IGI,440868397,,121400.0,in_stock
YRA-0164-14Y-16,CS-014,Luna Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,16,JK/SI,2.697,0.99,IGI,810799799,,59800.0,sold
YRA-0164-14Y-12,CS-014,Luna Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,12,HI/SI,2.542,0.99,IGI,995954972,,91400.0,in_stock
YRA-0164-14Y-18,CS-014,Luna Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,18,JK/SI,2.778,0.99,GIA,190019487,,60500.0,sold
YRA-0164-14R-12,CS-014,Luna Color Stone Ring,Color Stone Jewellery,14Kt,Rose,12,JK/SI,2.542,1.01,GIA,894392384,,59300.0,in_stock
YRA-0164-14R-18,CS-014,Luna Color Stone Ring,Color Stone Jewellery,14Kt,Rose,18,IJ/SI,2.778,0.99,IGI,786034326,,75800.0,in_stock
YRA-0164-14R-14,CS-014,Luna Color Stone Ring,Color Stone Jewellery,14Kt,Rose,14,HI/SI,2.618,1.0,GIA,433937062,,92700.0,in_stock
YRA-0164-18W-16,CS-014,Luna Color Stone Ring,Color Stone Jewellery,18Kt,White,16,JK/SI,3.236,0.98,IGI,502299323,,69300.0,sold
YRA-0164-18W-20,CS-014,Luna Color Stone Ring,Color Stone Jewellery,18Kt,White,20,HI/SI,3.433,1.01,GIA,126350104,,105900.0,sold
YRA-0164-18W-18,CS-014,Luna Color Stone Ring,Color Stone Jewellery,18Kt,White,18,IJ/SI,3.334,0.99,GIA,761206630,,85900.0,in_stock
YRA-0164-18R-14,CS-014,Luna Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,HI/SI,3.142,1.0,GIA,395029149,,102300.0,in_stock
YRA-0164-18R-12,CS-014,Luna Color Stone Ring,Color Stone Jewellery,18Kt,Rose,12,IJ/SI,3.05,0.99,GIA,988363440,,83100.0,in_stock
YRA-0164-18R-16,CS-014,Luna Color Stone Ring,Color Stone Jewellery,18Kt,Rose,16,HI/SI,3.236,0.99,IGI,994963886,,102500.0,in_stock
YRA-0165-14Y-6,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,6,JK/SI,4.115,0.52,GIA,485037965,,53800.0,in_stock
YRA-0165-14Y-14,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,14,IJ/SI,4.632,0.52,IGI,551319414,,66100.0,in_stock
YRA-0165-14Y-8,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,8,IJ/SI,4.239,0.52,GIA,148159055,,62800.0,in_stock
YRA-0165-14W-14,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,14Kt,White,14,HI/SI,4.632,0.52,IGI,244112292,,75300.0,in_stock
YRA-0165-14W-8,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,14Kt,White,8,JK/SI,4.239,0.51,IGI,517457157,,54400.0,in_stock
YRA-0165-14W-6,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,14Kt,White,6,JK/SI,4.115,0.51,IGI,701890456,,53400.0,in_stock
YRA-0165-18W-14,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,18Kt,White,14,HI/SI,5.558,0.53,IGI,996709828,,92900.0,sold
YRA-0165-18W-8,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,18Kt,White,8,HI/SI,5.087,0.5,GIA,951718479,,86100.0,in_stock
YRA-0165-18W-6,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,18Kt,White,6,HI/SI,4.938,0.52,IGI,853398298,,86000.0,in_stock
YRA-0165-18Y-8,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,8,JK/SI,5.087,0.53,GIA,603256433,,70700.0,in_stock
YRA-0165-18Y-6,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,6,JK/SI,4.938,0.52,IGI,380820762,,68800.0,in_stock
YRA-0165-18Y-14,CS-015,Ivy Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,14,HI/SI,5.558,0.5,IGI,463141390,,90800.0,in_stock
YRA-0166-14W-20,CS-016,Maya Color Stone Ring,Color Stone Jewellery,14Kt,White,20,JK/SI,2.33,0.94,IGI,199183948,,54900.0,in_stock
YRA-0166-14W-6,CS-016,Maya Color Stone Ring,Color Stone Jewellery,14Kt,White,6,JK/SI,1.894,0.97,GIA,947907589,,52400.0,in_stock
YRA-0166-14W-12,CS-016,Maya Color Stone Ring,Color Stone Jewellery,14Kt,White,12,JK/SI,2.07,0.96,IGI,679426669,,53500.0,in_stock
YRA-0166-14Y-6,CS-016,Maya Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,6,HI/SI,1.894,0.97,GIA,773441387,,84600.0,sold
YRA-0166-14Y-8,CS-016,Maya Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,8,IJ/SI,1.951,0.96,GIA,204856149,,67300.0,in_stock
YRA-0166-14Y-12,CS-016,Maya Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,12,JK/SI,2.07,0.96,IGI,489283806,,53500.0,in_stock
YRA-0166-18Y-6,CS-016,Maya Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,6,JK/SI,2.273,0.95,IGI,581904440,,58600.0,in_stock
YRA-0166-18Y-8,CS-016,Maya Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,8,IJ/SI,2.341,0.97,GIA,114605415,,74900.0,in_stock
YRA-0166-18Y-12,CS-016,Maya Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,12,IJ/SI,2.484,0.95,GIA,858270222,,75300.0,in_stock
YRA-0166-18R-8,CS-016,Maya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,8,IJ/SI,2.341,0.98,GIA,278234634,,75500.0,in_stock
YRA-0166-18R-12,CS-016,Maya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,12,HI/SI,2.484,0.94,GIA,264237296,,91500.0,sold
YRA-0166-18R-20,CS-016,Maya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,20,HI/SI,2.796,0.94,IGI,814713035,,94600.0,in_stock
YRA-0167-14Y-16,CS-017,Nora Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,16,HI/SI,4.562,0.62,IGI,167160823,,81800.0,in_stock
YRA-0167-14Y-6,CS-017,Nora Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,6,IJ/SI,3.935,0.6,IGI,921266456,,64600.0,in_stock
YRA-0167-14Y-14,CS-017,Nora Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,14,IJ/SI,4.429,0.6,GIA,609216919,,68700.0,in_stock
YRA-0167-14R-14,CS-017,Nora Color Stone Ring,Color Stone Jewellery,14Kt,Rose,14,HI/SI,4.429,0.62,IGI,436135694,,80700.0,in_stock
YRA-0167-14R-6,CS-017,Nora Color Stone Ring,Color Stone Jewellery,14Kt,Rose,6,JK/SI,3.935,0.63,GIA,701550316,,56500.0,in_stock
YRA-0167-14R-16,CS-017,Nora Color Stone Ring,Color Stone Jewellery,14Kt,Rose,16,HI/SI,4.562,0.64,IGI,137523531,,83300.0,in_stock
YRA-0167-18Y-6,CS-017,Nora Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,6,HI/SI,4.722,0.63,GIA,436973259,,91700.0,in_stock
YRA-0167-18Y-16,CS-017,Nora Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,16,IJ/SI,5.474,0.62,GIA,893011783,,87500.0,in_stock
YRA-0167-18Y-14,CS-017,Nora Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,14,JK/SI,5.315,0.63,IGI,283777590,,76700.0,in_stock
YRA-0167-18W-6,CS-017,Nora Color Stone Ring,Color Stone Jewellery,18Kt,White,6,IJ/SI,4.722,0.61,IGI,336339923,,79400.0,in_stock
YRA-0167-18W-14,CS-017,Nora Color Stone Ring,Color Stone Jewellery,18Kt,White,14,HI/SI,5.315,0.61,GIA,172849464,,96200.0,sold
YRA-0167-18W-16,CS-017,Nora Color Stone Ring,Color Stone Jewellery,18Kt,White,16,IJ/SI,5.474,0.62,IGI,486654635,,87500.0,sold
YRA-0168-14Y-6,CS-018,Pia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,6,JK/SI,3.921,0.72,GIA,699508642,,59800.0,in_stock
YRA-0168-14Y-14,CS-018,Pia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,14,JK/SI,4.414,0.72,IGI,378734835,,63800.0,sold
YRA-0168-14Y-18,CS-018,Pia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,18,IJ/SI,4.682,0.75,IGI,273407312,,78700.0,in_stock
YRA-0168-14R-6,CS-018,Pia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,6,IJ/SI,3.921,0.75,GIA,694859590,,72400.0,sold
YRA-0168-14R-18,CS-018,Pia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,18,JK/SI,4.682,0.76,IGI,855011821,,67600.0,in_stock
YRA-0168-14R-14,CS-018,Pia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,14,JK/SI,4.414,0.74,GIA,645621394,,64600.0,sold
YRA-0168-18W-14,CS-018,Pia Color Stone Ring,Color Stone Jewellery,18Kt,White,14,IJ/SI,5.297,0.76,GIA,863852652,,93200.0,in_stock
YRA-0168-18W-6,CS-018,Pia Color Stone Ring,Color Stone Jewellery,18Kt,White,6,HI/SI,4.705,0.74,IGI,963981044,,99400.0,sold
YRA-0168-18W-18,CS-018,Pia Color Stone Ring,Color Stone Jewellery,18Kt,White,18,JK/SI,5.618,0.73,IGI,599993027,,83500.0,in_stock
YRA-0168-18R-18,CS-018,Pia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,18,JK/SI,5.618,0.74,IGI,380317753,,83900.0,in_stock
YRA-0168-18R-14,CS-018,Pia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,IJ/SI,5.297,0.73,GIA,839330745,,91600.0,in_stock
YRA-0168-18R-6,CS-018,Pia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,6,HI/SI,4.705,0.75,IGI,576388807,,100100.0,in_stock
YRA-0169-14R-12,CS-019,Riya Color Stone Ring,Color Stone Jewellery,14Kt,Rose,12,HI/SI,3.966,0.77,GIA,543863468,,87600.0,in_stock
YRA-0169-14R-20,CS-019,Riya Color Stone Ring,Color Stone Jewellery,14Kt,Rose,20,HI/SI,4.464,0.8,IGI,909141649,,93800.0,in_stock
YRA-0169-14R-14,CS-019,Riya Color Stone Ring,Color Stone Jewellery,14Kt,Rose,14,JK/SI,4.085,0.78,IGI,879856724,,63400.0,sold
YRA-0169-14W-14,CS-019,Riya Color Stone Ring,Color Stone Jewellery,14Kt,White,14,IJ/SI,4.085,0.78,GIA,704614131,,75400.0,in_stock
YRA-0169-14W-12,CS-019,Riya Color Stone Ring,Color Stone Jewellery,14Kt,White,12,IJ/SI,3.966,0.77,IGI,115485287,,73900.0,in_stock
YRA-0169-14W-20,CS-019,Riya Color Stone Ring,Color Stone Jewellery,14Kt,White,20,JK/SI,4.464,0.77,IGI,385781553,,66100.0,sold
YRA-0169-18Y-12,CS-019,Riya Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,12,IJ/SI,4.759,0.79,GIA,414309057,,89400.0,sold
YRA-0169-18Y-20,CS-019,Riya Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,20,IJ/SI,5.357,0.78,GIA,799985309,,94800.0,sold
YRA-0169-18Y-14,CS-019,Riya Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,14,HI/SI,4.902,0.8,IGI,837552200,,105600.0,sold
YRA-0169-18R-12,CS-019,Riya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,12,JK/SI,4.759,0.79,GIA,822574602,,77200.0,sold
YRA-0169-18R-14,CS-019,Riya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,IJ/SI,4.902,0.77,GIA,450210477,,89800.0,in_stock
YRA-0169-18R-20,CS-019,Riya Color Stone Ring,Color Stone Jewellery,18Kt,Rose,20,JK/SI,5.357,0.79,GIA,402952500,,83200.0,in_stock
YRA-0170-14Y-6,CS-020,Sia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,6,JK/SI,5.533,1.16,GIA,197573780,,89800.0,in_stock
YRA-0170-14Y-12,CS-020,Sia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,12,JK/SI,6.046,1.16,IGI,741660891,,94000.0,sold
YRA-0170-14Y-14,CS-020,Sia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,14,JK/SI,6.227,1.16,GIA,218436698,,95500.0,sold
YRA-0170-14W-14,CS-020,Sia Color Stone Ring,Color Stone Jewellery,14Kt,White,14,IJ/SI,6.227,1.13,IGI,235910823,,111800.0,sold
YRA-0170-14W-12,CS-020,Sia Color Stone Ring,Color Stone Jewellery,14Kt,White,12,HI/SI,6.046,1.16,IGI,555358091,,132500.0,in_stock
YRA-0170-14W-8,CS-020,Sia Color Stone Ring,Color Stone Jewellery,14Kt,White,8,JK/SI,5.699,1.14,GIA,821999556,,90400.0,in_stock
YRA-0170-18R-12,CS-020,Sia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,12,JK/SI,7.255,1.13,IGI,734061499,,115000.0,in_stock
YRA-0170-18R-8,CS-020,Sia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,8,JK/SI,6.839,1.16,GIA,398197311,,112000.0,in_stock
YRA-0170-18R-14,CS-020,Sia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,IJ/SI,7.472,1.16,IGI,520262493,,136100.0,in_stock
YRA-0170-18W-12,CS-020,Sia Color Stone Ring,Color Stone Jewellery,18Kt,White,12,JK/SI,7.255,1.15,GIA,107446854,,115700.0,in_stock
YRA-0170-18W-14,CS-020,Sia Color Stone Ring,Color Stone Jewellery,18Kt,White,14,JK/SI,7.472,1.16,GIA,228391734,,118300.0,in_stock
YRA-0170-18W-6,CS-020,Sia Color Stone Ring,Color Stone Jewellery,18Kt,White,6,IJ/SI,6.64,1.15,GIA,330965868,,127300.0,in_stock
YRA-0171-14R-20,CS-021,Avni Color Stone Ring,Color Stone Jewellery,14Kt,Rose,20,IJ/SI,3.742,1.2,GIA,519821389,,94900.0,sold
YRA-0171-14R-6,CS-021,Avni Color Stone Ring,Color Stone Jewellery,14Kt,Rose,6,HI/SI,3.043,1.22,GIA,250325140,,111900.0,in_stock
YRA-0171-14R-18,CS-021,Avni Color Stone Ring,Color Stone Jewellery,14Kt,Rose,18,IJ/SI,3.633,1.2,IGI,814343000,,94000.0,in_stock
YRA-0171-14Y-18,CS-021,Avni Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,18,JK/SI,3.633,1.2,IGI,452251960,,75600.0,in_stock
YRA-0171-14Y-20,CS-021,Avni Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,20,HI/SI,3.742,1.22,GIA,383375464,,117700.0,in_stock
YRA-0171-14Y-14,CS-021,Avni Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,14,HI/SI,3.425,1.21,IGI,688844640,,114300.0,in_stock
YRA-0171-18Y-20,CS-021,Avni Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,20,HI/SI,4.49,1.21,IGI,902286248,,130600.0,sold
YRA-0171-18Y-18,CS-021,Avni Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,18,HI/SI,4.36,1.23,IGI,368042093,,130700.0,in_stock
YRA-0171-18Y-12,CS-021,Avni Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,12,JK/SI,3.99,1.19,IGI,327879547,,84800.0,in_stock
YRA-0171-18R-18,CS-021,Avni Color Stone Ring,Color Stone Jewellery,18Kt,Rose,18,HI/SI,4.36,1.2,IGI,814419021,,128600.0,in_stock
YRA-0171-18R-14,CS-021,Avni Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,IJ/SI,4.11,1.21,IGI,947011604,,105300.0,in_stock
YRA-0171-18R-20,CS-021,Avni Color Stone Ring,Color Stone Jewellery,18Kt,Rose,20,IJ/SI,4.49,1.2,IGI,140586011,,108600.0,in_stock
YRA-0172-14W-6,CS-022,Bela Color Stone Ring,Color Stone Jewellery,14Kt,White,6,IJ/SI,4.808,1.26,GIA,845807185,,107000.0,in_stock
YRA-0172-14W-12,CS-022,Bela Color Stone Ring,Color Stone Jewellery,14Kt,White,12,JK/SI,5.254,1.26,GIA,657315638,,91300.0,in_stock
YRA-0172-14W-14,CS-022,Bela Color Stone Ring,Color Stone Jewellery,14Kt,White,14,JK/SI,5.412,1.27,GIA,925529841,,93000.0,sold
YRA-0172-14R-6,CS-022,Bela Color Stone Ring,Color Stone Jewellery,14Kt,Rose,6,IJ/SI,4.808,1.27,GIA,131561888,,107500.0,in_stock
YRA-0172-14R-12,CS-022,Bela Color Stone Ring,Color Stone Jewellery,14Kt,Rose,12,JK/SI,5.254,1.26,IGI,828764573,,91300.0,in_stock
YRA-0172-14R-14,CS-022,Bela Color Stone Ring,Color Stone Jewellery,14Kt,Rose,14,HI/SI,5.412,1.28,IGI,653802175,,135800.0,in_stock
YRA-0172-18Y-14,CS-022,Bela Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,14,IJ/SI,6.494,1.28,IGI,132609483,,132800.0,in_stock
YRA-0172-18Y-6,CS-022,Bela Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,6,IJ/SI,5.77,1.27,IGI,911310065,,125100.0,in_stock
YRA-0172-18Y-12,CS-022,Bela Color Stone Ring,Color Stone Jewellery,18Kt,Yellow,12,JK/SI,6.305,1.27,IGI,971078879,,110800.0,sold
YRA-0172-18R-12,CS-022,Bela Color Stone Ring,Color Stone Jewellery,18Kt,Rose,12,IJ/SI,6.305,1.29,GIA,622747366,,131400.0,sold
YRA-0172-18R-6,CS-022,Bela Color Stone Ring,Color Stone Jewellery,18Kt,Rose,6,IJ/SI,5.77,1.26,IGI,420378295,,124500.0,sold
YRA-0172-18R-14,CS-022,Bela Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,JK/SI,6.494,1.25,GIA,673566350,,111900.0,sold
YRA-0173-14R-8,CS-023,Cia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,8,JK/SI,3.081,0.66,IGI,184876352,,50500.0,in_stock
YRA-0173-14R-18,CS-023,Cia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,18,HI/SI,3.572,0.64,IGI,222887691,,75100.0,sold
YRA-0173-14R-16,CS-023,Cia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,16,IJ/SI,3.468,0.66,IGI,132713563,,63900.0,in_stock
YRA-0173-14Y-18,CS-023,Cia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,18,JK/SI,3.572,0.64,GIA,866546452,,53800.0,in_stock
YRA-0173-14Y-14,CS-023,Cia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,14,HI/SI,3.367,0.68,IGI,184200395,,76200.0,in_stock
YRA-0173-14Y-16,CS-023,Cia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,16,HI/SI,3.468,0.66,GIA,220313891,,75600.0,in_stock
YRA-0173-18W-8,CS-023,Cia Color Stone Ring,Color Stone Jewellery,18Kt,White,8,JK/SI,3.697,0.66,GIA,421518334,,61800.0,in_stock
YRA-0173-18W-12,CS-023,Cia Color Stone Ring,Color Stone Jewellery,18Kt,White,12,JK/SI,3.923,0.66,GIA,196718753,,64000.0,sold
YRA-0173-18W-14,CS-023,Cia Color Stone Ring,Color Stone Jewellery,18Kt,White,14,HI/SI,4.04,0.65,GIA,978698982,,86300.0,in_stock
YRA-0173-18R-8,CS-023,Cia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,8,HI/SI,3.697,0.64,IGI,361841172,,82200.0,in_stock
YRA-0173-18R-16,CS-023,Cia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,16,HI/SI,4.162,0.64,IGI,432008898,,86800.0,in_stock
YRA-0173-18R-14,CS-023,Cia Color Stone Ring,Color Stone Jewellery,18Kt,Rose,14,HI/SI,4.04,0.67,IGI,206941072,,87800.0,sold
YRA-0174-14Y-16,CS-024,Dua Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,16,JK/SI,6.653,1.16,GIA,292316364,,99100.0,sold
YRA-0174-14Y-10,CS-024,Dua Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,10,HI/SI,6.088,1.15,GIA,300240337,,132200.0,sold
YRA-0174-14Y-18,CS-024,Dua Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,18,JK/SI,6.852,1.18,GIA,549143796,,101500.0,sold
YRA-0174-14W-10,CS-024,Dua Color Stone Ring,Color Stone Jewellery,14Kt,White,10,IJ/SI,6.088,1.14,IGI,613063323,,111200.0,in_stock
YRA-0174-14W-16,CS-024,Dua Color Stone Ring,Color Stone Jewellery,14Kt,White,16,JK/SI,6.653,1.18,GIA,628935250,,99800.0,in_stock
YRA-0174-14W-18,CS-024,Dua Color Stone Ring,Color Stone Jewellery,14Kt,White,18,IJ/SI,6.852,1.16,IGI,989530118,,118600.0,sold
YRA-0174-18R-18,CS-024,Dua Color Stone Ring,Color Stone Jewellery,18Kt,Rose,18,JK/SI,8.222,1.18,GIA,550378374,,126500.0,sold
YRA-0174-18R-10,CS-024,Dua Color Stone Ring,Color Stone Jewellery,18Kt,Rose,10,JK/SI,7.306,1.18,GIA,312066565,,117400.0,sold
YRA-0174-18R-16,CS-024,Dua Color Stone Ring,Color Stone Jewellery,18Kt,Rose,16,IJ/SI,7.984,1.17,GIA,769519529,,141800.0,in_stock
YRA-0174-18W-16,CS-024,Dua Color Stone Ring,Color Stone Jewellery,18Kt,White,16,JK/SI,7.984,1.16,IGI,197492982,,123400.0,in_stock
YRA-0174-18W-10,CS-024,Dua Color Stone Ring,Color Stone Jewellery,18Kt,White,10,IJ/SI,7.306,1.18,IGI,567147611,,135500.0,in_stock
YRA-0174-18W-18,CS-024,Dua Color Stone Ring,Color Stone Jewellery,18Kt,White,18,IJ/SI,8.222,1.17,IGI,734613868,,144100.0,in_stock
YRA-0175-14W-10,CS-025,Ela Color Stone Ring,Color Stone Jewellery,14Kt,White,10,HI/SI,4.724,0.69,IGI,953111739,,88200.0,in_stock
YRA-0175-14W-6,CS-025,Ela Color Stone Ring,Color Stone Jewellery,14Kt,White,6,HI/SI,4.453,0.67,GIA,341356826,,84500.0,sold
YRA-0175-14W-16,CS-025,Ela Color Stone Ring,Color Stone Jewellery,14Kt,White,16,HI/SI,5.162,0.69,GIA,783483456,,91800.0,sold
YRA-0175-14R-12,CS-025,Ela Color Stone Ring,Color Stone Jewellery,14Kt,Rose,12,JK/SI,4.866,0.66,GIA,657382261,,65300.0,in_stock
YRA-0175-14R-10,CS-025,Ela Color Stone Ring,Color Stone Jewellery,14Kt,Rose,10,HI/SI,4.724,0.68,GIA,306742449,,87400.0,in_stock
YRA-0175-14R-16,CS-025,Ela Color Stone Ring,Color Stone Jewellery,14Kt,Rose,16,HI/SI,5.162,0.67,IGI,949484538,,90400.0,in_stock
YRA-0175-18R-10,CS-025,Ela Color Stone Ring,Color Stone Jewellery,18Kt,Rose,10,JK/SI,5.669,0.66,GIA,209736618,,81400.0,in_stock
YRA-0175-18R-6,CS-025,Ela Color Stone Ring,Color Stone Jewellery,18Kt,Rose,6,HI/SI,5.344,0.68,IGI,917024068,,101400.0,in_stock
YRA-0175-18R-12,CS-025,Ela Color Stone Ring,Color Stone Jewellery,18Kt,Rose,12,HI/SI,5.839,0.67,GIA,361020475,,105700.0,in_stock
YRA-0175-18W-16,CS-025,Ela Color Stone Ring,Color Stone Jewellery,18Kt,White,16,JK/SI,6.194,0.67,GIA,126444115,,87000.0,sold
YRA-0175-18W-6,CS-025,Ela Color Stone Ring,Color Stone Jewellery,18Kt,White,6,HI/SI,5.344,0.7,GIA,305446439,,102900.0,in_stock
YRA-0175-18W-12,CS-025,Ela Color Stone Ring,Color Stone Jewellery,18Kt,White,12,JK/SI,5.839,0.68,IGI,668664902,,83800.0,in_stock
YRA-0176-14Y-16,CS-026,Fia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,16,IJ/SI,6.592,0.67,IGI,677121012,,90300.0,sold
YRA-0176-14Y-10,CS-026,Fia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,10,JK/SI,6.033,0.7,IGI,900835994,,76500.0,in_stock
YRA-0176-14Y-6,CS-026,Fia Color Stone Ring,Color Stone Jewellery,14Kt,Yellow,6,HI/SI,5.687,0.67,IGI,707749035,,94700.0,in_stock
YRA-0176-14R-16,CS-026,Fia Color Stone Ring,Color Stone Jewellery,14Kt,Rose,16,HI/SI,6.592,0.66,GIA,583804707,,101500.0,in_stock
